,osm_id,timestamp,name,type,geometry,lat,long
222,1152272191.0,,Day Break Cafe,cafe,POINT (-122.1941741 47.6180684),47.6180684,-122.1941741
223,1152306298.0,,Top Pot Doughnuts,cafe,POINT (-122.1988289 47.6185883),47.6185883,-122.1988289
224,1157113336.0,,Anchorhead Coffee Co,cafe,POINT (-122.1941075 47.6151634),47.6151634,-122.1941075
225,1158383854.0,,Café On The Ave,cafe,POINT (-122.3133866 47.6584393),47.6584393,-122.3133866
226,1158397930.0,,Costa's,restaurant,POINT (-122.3132817 47.6629735),47.6629735,-122.3132817
227,1158397939.0,,Wow Bubble Tea,cafe,POINT (-122.3132723 47.6628191),47.6628191,-122.3132723
228,1158399177.0,,Hawaii BBQ,restaurant,POINT (-122.3132694 47.6627283),47.6627283,-122.3132694
229,1158402196.0,,Red Pepper,restaurant,POINT (-122.3132864 47.662607),47.662607,-122.3132864
230,1158403590.0,,Thai Tom,restaurant,POINT (-122.3132911 47.6625207),47.6625207,-122.3132911
231,1158405161.0,,Aladdin Falafel,restaurant,POINT (-122.3132934 47.6624595),47.6624595,-122.3132934
232,1158405907.0,,Garam Masala,restaurant,POINT (-122.3132972 47.6624056),47.6624056,-122.3132972
233,1158411183.0,,Oasis Tea Zone,cafe,POINT (-122.3129464 47.6620812),47.6620812,-122.3129464
234,1158415808.0,,Just Burgers,restaurant,POINT (-122.3129247 47.6616455),47.6616455,-122.3129247
235,1158416710.0,,Little Kitchen,cafe,POINT (-122.312966 47.661549),47.661549,-122.312966
236,1159430106.0,,Sureshot Cafe,cafe,POINT (-122.3133018 47.6614794),47.6614794,-122.3133018
237,1173911104.0,,El Gaucho,restaurant,POINT (-122.1943677 47.6147299),47.6147299,-122.1943677
238,1177562515.0,,Marination Ma Kai,restaurant,POINT (-122.3805148 47.589453),47.589453,-122.3805148
239,1177562523.0,,Salty's,restaurant,POINT (-122.3763922 47.586573),47.586573,-122.3763922
240,1178248386.0,,Royal India Grill,restaurant,POINT (-122.3863302 47.5817204),47.5817204,-122.3863302
241,1178248390.0,,Heartland Cafe,cafe,POINT (-122.385724 47.5813387),47.5813387,-122.385724
242,1178248392.0,,Arthur's,restaurant,POINT (-122.3866909 47.5825553),47.5825553,-122.3866909
243,1178248409.0,,Mission,restaurant,POINT (-122.386715 47.5822532),47.5822532,-122.386715
244,1178248415.0,,Yen Wor Village,restaurant,POINT (-122.3862617 47.5828828),47.5828828,-122.3862617
245,1178319387.0,,Herkimer Coffee - Ravenna,cafe,POINT (-122.3132234 47.669801),47.669801,-122.3132234
246,1178349194.0,,Starbucks,cafe,POINT (-122.3353602 47.580644),47.580644,-122.3353602
247,1179673971.0,,Chipotle,fast_food,POINT (-122.0493095 47.5434384),47.5434384,-122.0493095
248,1179678313.0,,Panera Bread,fast_food,POINT (-122.0499318 47.5429894),47.5429894,-122.0499318
249,1179680143.0,,Taco Time,fast_food,POINT (-122.0534964 47.5449366),47.5449366,-122.0534964
250,1179682489.0,,Subway,fast_food,POINT (-122.0558112 47.5451693),47.5451693,-122.0558112
251,1179690851.0,,Round Table Pizza,restaurant,POINT (-122.0491145 47.5446306),47.5446306,-122.0491145
252,1179772202.0,,McDonald's,fast_food,POINT (-122.043476 47.5527163),47.5527163,-122.043476
253,1179908399.0,,Jak's Grill,restaurant,POINT (-122.0363951 47.5303803),47.5303803,-122.0363951
254,1179908449.0,,Jokers Pub,bar,POINT (-122.0428052 47.5513843),47.5513843,-122.0428052
255,1185017804.0,,Jimmy John's,fast_food,POINT (-122.0336251 47.6159012),47.6159012,-122.0336251
256,1185022680.0,,Starbucks,cafe,POINT (-122.0337091 47.6147976),47.6147976,-122.0337091
257,1187730810.0,,Cactus - Alki Beach,restaurant,POINT (-122.4130535 47.5782717),47.5782717,-122.4130535
258,1191231791.0,,Papa Murphy's,fast_food,POINT (-122.0251851 47.69898),47.69898,-122.0251851
259,1191744014.0,,Domino's,fast_food,POINT (-122.0345544 47.613347),47.613347,-122.0345544
260,1191784959.0,,Nasai Teriyaki,restaurant,POINT (-122.0337328 47.6140515),47.6140515,-122.0337328
261,1194793097.0,,Comet Tavern,bar,POINT (-122.3196324 47.6142126),47.6142126,-122.3196324
262,1194800768.0,,Big Mario's Pizza,restaurant,POINT (-122.3188233 47.6139817),47.6139817,-122.3188233
263,1197964266.0,,Subway,fast_food,POINT (-122.3294652 47.5789347),47.5789347,-122.3294652
264,1199361856.0,,Ooba's Mex Grill,restaurant,POINT (-122.130095 47.6768185),47.6768185,-122.130095
